vendedor,referencia_vendedor,fabricante,ref_fabricante,unidad_embalaje,descripcion,precio_unitario,fechaCompra,cantidad,total
"FERRETERIA MARANGES, S.A.",PANG405,,,U,3 x blister PILA PANASONIC ALCALINA LR-03 AAA,6.67,2020-11-06,1,6.67
"FERRETERIA MARANGES, S.A.",PANG406,,,U,3 x blister PILA PANASONIC ALCALINA LR-6 AA,6.67,2020-11-06,1,6.67
"FERRETERIA MARANGES, S.A.",MMINM47,,,M,TUBO SILICONA 15x20MM,5.264,2020-11-06,10,52.64
"AAVID THERMALLOY, SRL",415823,,,U,BOX HS-S – HydroSink Small Size (1-pass HEX) with Cabinet,2300.0,2020-11-06,1,2300.0
"RECTIFICADORES GUASCH, S.A.",2K82231AL0,,,U,RG82231AL FSW Coldplate modular 140x190,295.0,2020-11-06,1,295.0
"RECTIFICADORES GUASCH, S.A.",1K89000008,,,U,RG82000SK JUEGO ESCUADRAS SOPORTE RG8200,16.0,2020-11-06,1,16.0
"FARNELL COMPONENTS, SL",2840447,,,U,"DMM6500 Multimetro Digital de Banco, 15 Funciones, 10 µA a 10 A, 1 ohm a 100 mohm, 6.5 Digitos",977.0,2020-11-02,1,977.0
MEASUREIT SYSTEMS SL,"NI GPIB-USB-HS+, w Window",,,U,"NI GPIB-USB-HS+, with NI-488.2 Software for Windows",787.0,2020-10-20,1,787.0
MEASUREIT SYSTEMS SL,Standard Service Program,,,U,Standard Service Program warranty service for 3 years for GPIB-USB-HS+,62.96,2020-10-20,1,62.96
AMIDATA S.A.U.,687-7803,,,U,Kit de desarrollo interfaz USB a RS-232 Cable 2m Black Codigo RS,28.76,2020-10-19,1,28.76
AMIDATA S.A.U.,218-245,,,U,"Accesorio para conector D-Sub - F/F Gender Changer, para uso con 9 Way D-Sub Connector Codigo RS",5.76,2020-10-19,1,5.76
"FARNELL COMPONENTS, SL",5219590,,,U,"CR-2032/BS - Bateria, 3 V, 2032, Dioxido de Manganeso-Litio, 220 mAh, Contacto a Presion, 20 mm Fabricante: PANASONIC Codigo Farnell:",0.403,2020-10-16,5,2.015
AMIDATA S.A.U.,813-3098,,,U,"4mm² Borne de potencia Blanco, Sujeto con Tornillo, 4 vias, Sujeto con Tornillo, 5 → 32A Codigo RS",1.238,2020-10-09,10,12.379999999999999
AMIDATA S.A.U.,813-3108,,,U,"10mm² Borne de potencia Blanco, Sujeto con Tornillo, 4 vias, Sujeto con Tornillo, 15 → 57A Codigo RS",2.028,2020-10-09,10,20.28
AMIDATA S.A.U.,813-3114,,,U,"4mm² Borne de potencia Blanco, Sujeto con Tornillo, 1 vias, Sujeto con Tornillo, 5 → 32A Codigo RS",0.307,2020-10-09,10,3.07
AMIDATA S.A.U.,261-5389,,,U,"Conector banana Hembra, 10A, 30 V, 60 V dc, Contacto Oro, Rojo Codigo RS",1.768,2020-10-09,20,35.36
AMIDATA S.A.U.,884-9080,,,U,"Pinzas de prueba, Laton (contacto), resorte de acero (mordaza), 2A, 30 V ac, 60 V dc, punta 2mm, 52mm Codigo RS",3.66,2020-10-09,10,36.6
AMIDATA S.A.U.,417-7277,,,U,"Tubos termorretractiles RS PRO, Poliolefina, Negro, relacion de contraccion: 2:1, diametro 9.5mm, Longitud 300mm Codigo RS",14.64,2020-10-06,1,14.64
AMIDATA S.A.U.,398-284,,,U,"Tubos termorretractiles RS PRO, Poliolefina, Rojo, relacion de contraccion: 2:1, diametro 9.5mm, Longitud 1.2m Codigo RS",2.644,2020-10-06,15,39.660000000000004
"BLUMEPROT, S.L.L.",Suport pala V4 FINAL,,,U,Suport pala V4 FINAL ( Metall Dur),235.0,2020-10-06,1,235.0
AMIDATA S.A.U.,289-6437,,,U,"Carcasa de Policarbonato, 130.1 x 130.1 x 60mm, Gris, Transparente Ahumado, IP67 Codigo RS",16.96,2020-09-25,2,33.92
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-72917-0,,,U,Enchufes y conectores de prueba 4MM BAN,2.45,2020-09-24,10,24.5
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-72917-2,,,U,Enchufes y conectores de prueba 4MM BAN PLUG RED,2.46,2020-09-24,10,24.6
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-72914-0,,,U,Enchufes y conectores de prueba 4mm Safety Banana to 2mm Adapter BlK,2.63,2020-09-24,10,26.299999999999997
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-72914-2,,,U,Enchufes y conectores de prueba 4mm Safety Banana to 2mm Adapter Red,3.81,2020-09-24,10,38.1
AMIDATA S.A.U.,189-664,,,BORSA,"Bolsa de 50 Arandela plana, Plano Acero Inoxidable, 1mm de grosor, M8 (Form B), A4 316 Codigo RS",6.93,2020-09-24,2,13.86
AMIDATA S.A.U.,806-7758,,,BORSA,Bolsa de 50 Tuerca en jaula RS PRO Acero M8 Codigo RS,17.65,2020-09-24,2,35.3
"ONDA RADIO, S.A.",BN27N,,,U,Banana macho stackable de 2mm de color negro,0.45,2020-09-24,25,11.25
"ONDA RADIO, S.A.",BN27R,,,U,Banana macho stackable de 2mm de color rojo,0.45,2020-09-24,25,11.25
"TECNO PRODUCTS,S.L.",SIL911P040070,,,M,Tubo silicona transparente 4 x 7,1.55,2020-09-21,50,77.5
AMIDATA S.A.U.,173-5974,,,U,"Montaje antivibracion, RS PRO, carga 0, diam. 19.1mm Codigo RS",12.11,2020-09-18,1,12.11
AMIDATA S.A.U.,173-5968,,,U,"Montaje antivibracion, RS PRO, carga 0, diam. 12.7mm Codigo RS",10.3,2020-09-18,1,10.3
AMIDATA S.A.U.,173-5964,,,U,"Montaje antivibracion, RS PRO, carga 0, diam. 9.5mm Codigo RS",10.3,2020-09-18,1,10.3
AMIDATA S.A.U.,190-4256,,,U,"Brida HellermannTyton, de Nylon 66, 330mm x 2,8 mm Codigo RS",17.14,2020-09-18,1,17.14
AMIDATA S.A.U.,173-5974,,,U,"Montaje antivibracion, RS PRO, carga 0, diam. 19.1mm Codigo RS",12.11,2020-09-18,1,12.11
AMIDATA S.A.U.,173-5968,,,U,"Montaje antivibracion, RS PRO, carga 0, diam. 12.7mm Codigo RS",10.3,2020-09-18,1,10.3
"FARNELL COMPONENTS, SL",3127068,,,U,"1508/POM - Accesorio de Prueba, Soporte para Cables de Prueba, Sondas y Cables de Prueba de Pomona Fabricante: POMONA Codigo Farnell:",15.46,2020-09-17,1,15.46
AMIDATA S.A.U.,170-2713,,,U,"Tubos termorretractiles TE Connectivity, Poliolefina, Negro, relacion de contraccion: 2:1, diametro 3.2mm, Longitud 1.2m Codigo RS",2.02,2020-09-14,3,6.06
AMIDATA S.A.U.,170-2735,,,U,"Tubos termorretractiles TE Connectivity, Poliolefina, Negro, relacion de contraccion: 2:1, diametro 4.8mm, Longitud 1.2m Codigo RS",2.42,2020-09-14,3,7.26
AMIDATA S.A.U.,177-9195,,,U,"Tubos termorretractiles TE Connectivity, Poliolefina, Rojo, relacion de contraccion: 3:1, diametro 3mm, Longitud 1.2m Codigo RS",3.85,2020-09-14,3,11.55
AMIDATA S.A.U.,341-5922,,,U,"Tubos termorretractiles TE Connectivity, Poliolefina, Rojo, relacion de contraccion: 2:1, diametro 4.8mm, Longitud 1.2m Codigo RS",2.45,2020-09-14,3,7.35
AMIDATA S.A.U.,273-7300,,,U,"Conector banana Macho, 32A, 1kV, Contacto Oro, Negro Codigo RS",3.125,2020-09-14,10,31.25
AMIDATA S.A.U.,273-7293,,,U,"Conector banana Macho, 32A, 1kV, Contacto Oro, Rojo Codigo RS",3.125,2020-09-14,10,31.25
AMIDATA S.A.U.,201-0137,,,U,"Caja de uso general de Policarbonato, 120 x 122 x 55mm, Gris claro, IP66",11.8,2020-09-14,2,23.6
AMIDATA S.A.U.,775-7233,,,U,"Pila de boton LR44, 1.5V, 158mAh, alcalina Codigo RS",0.65,2020-09-14,5,3.25
"FARNELL COMPONENTS, SL",1854507,,,U,"FCR7350B - Conector Banana de Prueba, 4mm, Hembra, Montaje en PCB, 24 A, 1 kV, Contactos Chapados en Oro Fabricante: CLIFF ELECTRONIC COMPONENTS Codigo Farnell:",2.5,2020-09-14,10,25.0
"FARNELL COMPONENTS, SL",1854508,,,U,"FCR7350R - Conector Banana de Prueba, 4mm, Hembra, Montaje en PCB, 24 A, 1 kV, Contactos Chapados en Oro, Rojo Fabricante: CLIFF ELECTRONIC COMPONENTS Codigo Farnell:",2.5,2020-09-14,10,25.0
"FARNELL COMPONENTS, SL",1854511,,,U,"FCR7350L - Conector Banana de Prueba, 4mm, Hembra, Montaje en PCB, 24 A, 1 kV, Contactos Chapados en Oro, Azul Fabricante: CLIFF ELECTRONIC COMPONENTS Codigo Farnell:",2.5,2020-09-14,10,25.0
"FARNELL COMPONENTS, SL",1502897,,,U,"HB31M0FZRE - Resistencia de Agujero Pasante, 1 Mohm, Serie HB, 4 W, ± 1%, Radial, 15 kV Fabricante: CGS - TE CONNECTIVITY Codigo Farnell:",8.97,2020-09-14,4,35.88
"FERRETERIA MARANGES, S.A.",CEY0T17,,,U,000ADHESIVO ARALDIT STANDARD PEQUENO 5+5ML.,4.71,2020-09-01,3,14.129999999999999
